timestamp,q_cms,NO3_mgNL,SRP_mgPL,DO_mgL,DO_sat,fDOM,pH,spCond,temp,turb,precip_mm,temp_C,atm_mbar,PAR_uE,windSpeed,gustSpeed,solarRad_wm2,windDir,Rh,dewPoint,Basic_Threshold
8/16/2017 6:45,0.092449032,0.19282461,0.00165702,9.28,94.286,23.68980671,7.372666667,37.51698861,15.85266667,0.158666667,0,14.86,976.7,36,0,0,23,223,100,14.88,1
8/16/2017 7:00,0.090309306,0.192503279,0.001248812,9.28,94.41133333,23.72181454,7.387333333,37.4830858,15.824,0.116666667,0,14.43,976.9,26,0,0,16,223,99,14.3,1
8/16/2017 7:15,0.08935745,0.192641704,0.00183714,9.29,94.43,23.72025004,7.398666667,37.45984966,15.794,0.118666667,0,14.27,977.2,29,0,0,19,223,99.5,14.21,1
8/16/2017 7:30,0.089993633,0.191114162,0.001539326,9.29,94.51666667,23.75048121,7.4,37.43928018,15.75533333,0.215333333,0,13.93,977.5,49,0,0,32,223,99.3,13.84,1
8/16/2017 7:45,0.088826137,0.191341933,0.001666107,9.29,94.59066667,23.74859444,7.4,37.41004404,15.724,0.143333333,0,13.88,977.5,66,0,0.5,43,223,99.2,13.78,1
8/16/2017 8:00,0.087464836,0.190377451,0.001790965,9.29,94.73866667,23.74076077,7.4,37.36214123,15.694,0.13,0,13.69,977.4,114,0,0.5,68,223,98.7,13.51,1
8/16/2017 8:15,0.087415268,0.188914871,0.002137731,9.3,94.85533333,23.77470345,7.408666667,37.32023842,15.67266667,0.13,0,13.79,977.4,134,0,0,78,223,96.6,13.27,1
8/16/2017 8:30,0.088520479,0.188342099,0.001700276,9.29,94.88733333,23.73757808,7.41,37.29700228,15.65266667,0.147333333,0,14.07,977.6,151,0,0,96,223,98,13.78,1
8/16/2017 8:45,0.087432604,0.188883433,0.001490067,9.3,94.89866667,23.73997056,7.41,37.31976614,15.63266667,0.124,0,13.81,977.9,136,0,0,87,223,97.1,13.37,1
8/16/2017 9:00,0.085466937,0.188190752,0.001428674,9.31,94.99533333,23.7202268,7.418666667,37.26252999,15.61266667,0.111333333,0,13.79,977.9,214,0,0,134,223,96,13.18,1
8/16/2017 9:15,0.085132998,0.18715845,0.001278599,9.31,95.00133333,23.74786161,7.428666667,37.20062718,15.60133333,0.127333333,0,14.03,977.6,84,0,0,71,223,95.9,13.4,1
8/16/2017 9:30,0.083216559,0.185454927,0.001161083,9.31,94.974,23.72437598,7.421333333,37.22672437,15.58266667,0.13,0,14.19,977.7,96,0,0,74,223,95.7,13.53,1
8/16/2017 9:45,0.079095767,0.182815774,0.001841585,9.31,94.996,23.75084326,7.42,37.25748823,15.58,0.121333333,0,14.65,977.8,381,0,0,142,223,90.5,13.13,1
8/16/2017 10:00,0.072926698,0.184114087,0.001735327,9.31,94.91333333,23.75863532,7.411333333,37.38225209,15.58866667,0.128666667,0,14.34,978.1,69,0,0.5,98,239,90.9,12.89,1
8/16/2017 10:15,0.066714563,0.184197571,0.001824618,9.32,95.04733333,23.73127225,7.418666667,37.36568261,15.60733333,0.121333333,0,15.06,978,74,0,0.5,98,239,90.2,13.48,1
8/16/2017 10:30,0.065982154,0.183028887,0.001302188,9.32,95.07866667,23.66909186,7.42,37.40311314,15.62733333,0.128666667,0,14.91,978,121,0,0.5,99,239,82.8,12.03,1
8/16/2017 10:45,0.06621268,0.183818704,0.001565483,9.34,95.11466667,23.66697206,7.428666667,37.35721033,15.656,0.13,0,16.11,978.1,206,0,1,193,236,71.7,11.01,1
8/16/2017 11:00,0.065148498,0.183723695,0.001348572,9.35,95.18933333,23.6510825,7.43,37.37464085,15.686,0.13,0,16.15,978.2,599,0,0.5,432,236,74,11.53,1
8/16/2017 11:15,0.064340969,0.182622535,0.000909977,9.37,95.26066667,23.61378858,7.43,37.31740471,15.742,0.121333333,0,16.58,977.9,266,0,1,241,236,68,10.67,1
8/16/2017 11:30,0.065210076,0.181577843,0.001160901,9.37,95.26133333,23.5285136,7.421333333,37.34216856,15.802,0.137333333,0,17.32,977.5,656,0,1.5,261,236,65.3,10.76,1
8/16/2017 11:45,0.067002734,0.181826241,0.001699434,9.39,95.286,23.45422265,7.428666667,37.28626576,15.87066667,0.157333333,0,17.82,977.9,1654,0,1,892,236,61.7,10.39,1
8/16/2017 12:00,0.068624751,0.183819954,0.001410743,9.41,95.22066667,23.38888749,7.43,37.27636295,15.94933333,0.134,0,19.25,976.1,1654,0,1,889,232,55.3,10.08,1
8/16/2017 12:15,0.068061978,0.18285038,0.001097654,9.43,95.27933333,23.27463035,7.438666667,37.2151268,16.012,0.13,0,19.13,976.2,1691,0,1,909,233,57.8,10.64,1
8/16/2017 12:30,0.0701266,0.181089544,0.001462347,9.44,95.35933333,23.21972837,7.44,37.18789066,16.08933333,0.121333333,0,18.82,976.4,1691,0.5,2,914,171,57.6,10.29,1
8/16/2017 12:45,0.07605666,0.180229229,0.001512402,9.45,95.5,23.15058956,7.44,37.16732118,16.152,0.154666667,0,19.13,976.8,1721,0,2,937,243,54.4,9.73,1
8/16/2017 13:00,0.079190057,0.180989062,0.001192042,9.45,95.494,23.09021586,7.44,37.14675171,16.19466667,0.116666667,0,19.22,977,1694,0,1.5,933,265,53.9,9.68,1
8/16/2017 13:15,0.081012543,0.180006963,0.001671918,9.45,95.516,23.03344404,7.44,37.1348489,16.252,0.127333333,0,20.27,977.1,1619,0,1.5,897,312,56.3,11.31,1
8/16/2017 13:30,0.082406748,0.180892027,0.00149419,9.45,95.50266667,23.00138493,7.44,37.12427942,16.286,0.138666667,0,19.53,977.4,1619,0.5,1.5,909,298,53.5,9.85,1
8/16/2017 13:45,0.080454808,0.178446826,0.000997514,9.45,95.48266667,22.94046282,7.448666667,37.11370995,16.316,0.14,0,19.89,977.3,1611,0.5,1.5,907,220,57.1,11.16,1
8/16/2017 14:00,0.077383211,0.177509012,0.001314667,9.45,95.28066667,22.88890915,7.45,37.11180714,16.346,0.122666667,0,19.75,977.4,1364,0.5,2,797,104,58.6,11.42,1
8/16/2017 14:15,0.075713189,0.177133317,0.001529225,9.45,95.28466667,22.87945622,7.441333333,37.13723766,16.36733333,0.128666667,0,19.37,977.5,214,0,1,152,147,55.1,10.14,1
8/16/2017 14:30,0.07410457,0.17607874,0.001587538,9.45,95.19466667,22.84631933,7.44,37.11466819,16.37866667,0.095333333,0,18.91,977.5,241,0,1.5,149,140,58.4,10.59,1
8/16/2017 14:45,0.071541087,0.177526298,0.001245545,9.46,95.258,22.79134086,7.44,37.11876538,16.39733333,0.107333333,0,19.34,977.4,306,0,1,226,140,52.8,9.48,1
8/16/2017 15:00,0.070457398,0.177672451,0.001486746,9.45,95.12266667,22.78515042,7.44,37.14552923,16.4,0.127333333,0,19.06,977.4,326,0,1,212,156,58.9,10.85,1
8/16/2017 15:15,0.070851949,0.176968666,0.001603365,9.46,95.048,22.74836434,7.431333333,37.16629309,16.39133333,0.095333333,0,19.15,977.5,711,0,2,343,181,51.5,8.94,1
8/16/2017 15:30,0.070125468,0.175657846,0.001530178,9.42,95.04866667,22.74490651,7.43,37.11639028,16.39,0.116,0,19.03,977.4,1051,0,1.5,562,192,55.6,9.96,1
8/16/2017 15:45,0.06651179,0.175500074,0.001485087,9.42,95.076,22.70543024,7.421333333,37.1858208,16.364,0.102666667,0,19.22,977.2,769,0,1,382,198,56.6,10.41,1
8/16/2017 16:00,0.063273852,0.17810994,0.001337213,9.41,94.95,22.72767306,7.428666667,37.19725133,16.334,0.134666667,0,18.96,977.3,211,0,1.5,101,197,51.1,8.64,1
8/16/2017 16:15,0.061543619,0.179514688,0.001846968,9.4,94.878,22.69223601,7.43,37.18801519,16.304,0.122666667,0,18.77,977.2,144,0,0.5,123,131,55,9.56,1
8/16/2017 16:30,0.060845952,0.178738197,0.001449772,9.38,94.74,22.68827632,7.421333333,37.22077904,16.28266667,0.102666667,0,18.53,977.1,151,0,1.5,99,157,54.6,9.23,1
8/16/2017 16:45,0.061605433,0.178290012,0.001291747,9.38,94.78933333,22.66482692,7.42,37.2775429,16.24533333,0.108666667,0,18.2,977.1,91,0,1,83,233,59.2,10.12,1
8/16/2017 17:00,0.062655624,0.179822203,0.001260202,9.37,94.76533333,22.67782262,7.42,37.24164009,16.214,0.101333333,0,18.41,977.1,81,0,1.5,77,227,56,9.5,1
8/16/2017 17:15,0.06262509,0.177720288,0.001794137,9.37,94.734,22.67622451,7.411333333,37.27773728,16.17533333,0.152,0,18.25,977,76,0,1,71,227,57.9,9.84,1
8/16/2017 17:30,0.062235823,0.178294775,0.001354178,9.36,94.79066667,22.6451305,7.418666667,37.28383447,16.13533333,0.090666667,0,17.51,977.1,111,0,1,96,227,65.5,10.99,1
8/16/2017 17:45,0.062655624,0.180574944,0.001131234,9.36,94.68733333,22.64118492,7.411333333,37.335265,16.104,0.071333333,0,17.87,977,69,0,1,63,227,60.5,10.14,1
8/16/2017 18:00,0.062976195,0.179117263,0.001166548,9.34,94.55733333,22.62912371,7.41,37.33402885,16.074,0.096,0,17.39,977.2,56,0,0.5,44,227,66.7,11.15,1
8/16/2017 18:15,0.06262509,0.181525752,0.001044915,9.33,94.45333333,22.60929013,7.401333333,37.39279271,16.02666667,0.108666667,0,17.11,977.3,49,0,0.5,37,227,61.5,9.66,1
8/16/2017 18:30,0.061887474,0.183155067,0.001352071,9.32,94.32733333,22.58057281,7.4,37.4188899,15.98533333,0.092666667,0,16.7,977.5,44,0,0,32,227,66,10.34,1
8/16/2017 18:45,0.060887769,0.183959387,0.001474365,9.3,94.284,22.55863933,7.4,37.42098709,15.93666667,0.098666667,0,16.18,977.4,39,0,0,27,227,70.2,10.76,1
8/16/2017 19:00,0.058480101,0.184490476,0.001609081,9.31,94.27133333,22.5163905,7.391333333,37.48975095,15.88666667,0.134666667,0,15.75,977.6,26,0,0,18,227,74,11.14,1
8/16/2017 19:15,0.056463012,0.183982398,0.001683732,9.3,94.22666667,22.48656794,7.39,37.49118147,15.828,0.105333333,0,15.13,977.8,19,0,0,12,227,76.8,11.1,1
8/16/2017 19:30,0.057267335,0.18559032,0.001461252,9.3,94.22866667,22.45132616,7.39,37.51527866,15.78533333,0.108666667,0,14.48,977.9,11,0,0,8,227,80.4,11.16,1
8/16/2017 19:45,0.058216394,0.18500806,0.001196632,9.3,94.204,22.4371674,7.39,37.56204252,15.71933333,0.084,0,13.88,977.9,4,0,0,3,136,86.4,11.66,1
8/16/2017 20:00,0.057501794,0.187694621,0.001292715,9.3,94.03533333,22.33887875,7.39,37.60280638,15.658,0.114666667,0,13.14,977.9,1,0,0,1,136,89.2,11.41,1
8/16/2017 20:15,0.056846587,0.189121261,0.001171647,9.3,94.05333333,22.32833646,7.381333333,37.6162369,15.58933333,0.068,0,12.36,978.1,1,0,0,1,136,91.1,10.97,1
8/16/2017 20:30,0.05659104,0.190848792,0.001423632,9.3,94.12933333,22.28754916,7.38,37.65166743,15.528,0.094666667,0,11.95,978.3,1,0,0,1,136,92.3,10.76,1
8/16/2017 20:45,0.055541954,0.189217136,0.00160255,9.31,94.05333333,22.28566167,7.38,37.67376462,15.45933333,0.143333333,0,11.61,978.5,1,0,0,1,136,92.8,10.5,1
8/16/2017 21:00,0.055283466,0.189094122,0.001460945,9.32,93.97933333,22.23623767,7.371333333,37.68452847,15.38933333,0.106666667,0,11.13,978.6,1,0,0,1,136,93.3,10.1,1
8/16/2017 21:15,0.055318197,0.188706827,0.001656247,9.31,93.814,22.2236657,7.378666667,37.70262566,15.31933333,0.126,0,10.79,978.5,1,0,0,1,136,94.2,9.9,1
8/16/2017 21:30,0.053987794,0.189643949,0.001827884,9.32,93.79866667,22.18002334,7.371333333,37.73938952,15.24933333,0.078,0,10.59,978.7,1,0,0.5,1,136,95.1,9.85,1
8/16/2017 21:45,0.053091413,0.192827658,0.001700674,9.33,93.91266667,22.13428088,7.37,37.78748671,15.188,0.130666667,0,10.17,978.9,1,0,0,1,136,95.3,9.47,1
8/16/2017 22:00,0.052851522,0.193040982,0.001625803,9.32,93.97333333,22.12690994,7.37,37.78491724,15.11933333,0.114,0,9.88,978.9,1,0,0,1,136,96.3,9.33,1
8/16/2017 22:15,0.052459539,0.194440101,0.001731692,9.33,93.98866667,22.0839782,7.37,37.83501443,15.058,0.127333333,0,9.83,978.9,1,0,0.5,1,136,96.4,9.29,1
8/16/2017 22:30,0.053179279,0.192965299,0.001563245,9.32,94.08533333,22.04539598,7.37,37.80777828,14.98933333,0.112666667,0,9.63,979.1,1,0,0,1,136,96.8,9.16,1
8/16/2017 22:45,0.053128326,0.193762972,0.001412898,9.33,94.048,22.01700773,7.37,37.80187547,14.928,0.075333333,0,9.51,979,1,0,0,1,136,96.6,9.01,1
8/16/2017 23:00,0.051576106,0.194162295,0.001845006,9.33,94.118,22.00283152,7.37,37.81863933,14.868,0.096,0,9.19,979,1,0,0,1,136,97.2,8.78,1
8/16/2017 23:15,0.050428509,0.193817513,0.001815274,9.33,94.052,21.94006427,7.37,37.86406986,14.808,0.082666667,0,9.29,978.9,1,0,0,1,136,97.7,8.95,1
8/16/2017 23:30,0.050747047,0.196883943,0.001373315,9.34,93.95333333,21.92083282,7.37,37.84416705,14.748,0.114666667,0,9.09,979,1,0,0,1,136,97.6,8.74,1
8/16/2017 23:45,0.05138782,0.195611971,0.001219281,9.36,93.81866667,21.85256703,7.37,37.92626424,14.69666667,0.102666667,0,9.06,979,1,0,0,1,136,97.4,8.68,1
8/17/2017 0:00,0.05098078,0.196244131,0.00136972,9.35,93.86066667,21.87225211,7.37,37.86969476,14.64666667,0.117333333,0,8.99,978.9,1,0,0,1,136,97.6,8.64,1
8/17/2017 0:15,0.051064268,0.196052887,0.001728209,9.37,93.91333333,21.84070444,7.37,37.89312528,14.59666667,0.094,0,8.74,978.9,1,0,0.5,1,136,97.7,8.41,1
8/17/2017 0:30,0.051039005,0.198234166,0.001557775,9.37,93.972,21.82812401,7.37,37.88922248,14.55533333,0.107333333,0,8.74,978.9,1,0,0,1,136,98.1,8.47,1
8/17/2017 0:45,0.050428509,0.197735773,0.001523166,9.39,94.01466667,21.79304056,7.37,37.92198633,14.51533333,0.084,0,8.79,978.9,1,0,0,1,136,98,8.5,1
8/17/2017 1:00,0.05045493,0.198831745,0.001596483,9.39,94.098,21.76169646,7.361333333,37.94408352,14.458,0.106,0,8.84,979,1,0,0,1,136,98.6,8.64,1
8/17/2017 1:15,0.050486855,0.19912856,0.000848704,9.4,94.04933333,21.77971255,7.368666667,37.92884738,14.41533333,0.101333333,0,8.57,979.3,1,0,0.5,1,136,98.3,8.32,1
8/17/2017 1:30,0.049825114,0.198053894,0.000736158,9.43,94.20466667,21.73075776,7.361333333,37.95161124,14.37533333,0.134666667,0,8.64,979.1,1,0,0,1,136,98.1,8.37,1
8/17/2017 1:45,0.049622337,0.198657963,0.001214898,9.45,94.256,21.72914383,7.351333333,37.95504176,14.33533333,0.131333333,0,8.59,979.1,1,0,0,1,136,98.2,8.33,1
8/17/2017 2:00,0.048459751,0.198769285,0.001486173,9.45,94.30333333,21.70544778,7.358666667,37.97180562,14.28666667,0.147333333,0,8.42,979.1,1,0,0,1,136,98.6,8.22,1
8/17/2017 2:15,0.047561965,0.198695883,0.0013979,9.49,94.06733333,21.68541501,7.351333333,37.98256948,14.254,0.124,0,8.64,978.9,1,0,0,1,136,98.4,8.41,1
8/17/2017 2:30,0.048574584,0.197635244,0.001253895,9.48,94.264,21.66888152,7.358666667,38.00933333,14.21533333,0.241333333,0,8.72,978.8,1,0,0,1,136,98.3,8.47,1
8/17/2017 2:45,0.048417392,0.199672467,0.001532141,9.49,94.248,21.64269366,7.36,38.07343052,14.184,0.138666667,0,8.67,978.8,1,0,0,1,136,98.8,8.5,1
8/17/2017 3:00,0.048469696,0.200391245,0.001410887,9.53,94.04066667,21.62777491,7.36,38.02152771,14.154,0.25,0,9.04,978.8,1,0,0,1,136,99,8.9,1
8/17/2017 3:15,0.049649142,0.199357713,0.001145446,9.52,93.94066667,21.60627615,7.36,38.03762491,14.13266667,0.174666667,0,9.44,978.8,1,0,0,1,136,98.9,9.28,1
8/17/2017 3:30,0.049601338,0.199861005,0.001279111,9.55,93.826,21.55664888,7.36,38.08438876,14.11266667,0.116666667,0,9.46,978.5,1,0,0,1,136,98.9,9.31,1
8/17/2017 3:45,0.048973692,0.201748447,0.001090731,9.52,94.13066667,21.59330879,7.36,38.03848595,14.09266667,0.127333333,0,9.26,978.5,1,0,0,1,136,99.1,9.14,1
8/17/2017 4:00,0.049364627,0.200630983,0.000821518,9.53,94.04133333,21.59372507,7.36,38.05591648,14.07266667,0.104,0,9.26,978.4,1,0,0,1,136,99.3,9.17,1
8/17/2017 4:15,0.049566674,0.20186356,0.00132986,9.56,93.84666667,21.55749662,7.36,38.059347,14.05266667,0.1,0,9.61,978.4,1,0,0,1,136,99.3,9.51,1
8/17/2017 4:30,0.049341554,0.201966376,0.001374595,9.56,93.88933333,21.55068173,7.36,38.05011086,14.04133333,0.108666667,0,10.03,978.3,1,0,0,1,136,99.2,9.92,1
8/17/2017 4:45,0.047875627,0.201766648,0.001185781,9.58,93.85666667,21.50815106,7.36,38.04820805,14.03133333,0.092666667,0,10,978.1,1,0,0,1,136,99.1,9.88,1
8/17/2017 5:00,0.046236997,0.202729144,0.001334819,9.59,93.88466667,21.53623816,7.36,38.06497191,14.02133333,0.159333333,0,10.22,978,1,0,0,1,136,99.2,10.11,1
8/17/2017 5:15,0.045492724,0.203410514,0.001326444,9.6,93.89866667,21.50698502,7.36,38.04973576,14.02,0.126666667,0,10.47,978,1,0,0,1,136,99.1,10.34,1
8/17/2017 5:30,0.045203021,0.202429088,0.001600759,9.63,93.9,21.49108613,7.36,38.09849962,14.02,0.085333333,0,10.69,978.1,1,0,0,1,136,99.5,10.62,1
8/17/2017 5:45,0.046048544,0.202668199,0.001567493,9.64,93.83933333,21.48521987,7.36,38.08859681,14.02,0.123333333,0,10.86,978.6,1,0,0,1,136,99.2,10.75,1
8/17/2017 6:00,0.047144759,0.201990061,0.001130231,9.63,94.07266667,21.46834092,7.351333333,38.09402733,14.02,0.121333333,0,10.98,978.5,1,0,0,1,136,99.2,10.87,1
8/17/2017 6:15,0.047067903,0.20418922,0.001096777,9.66,93.902,21.443945,7.35,38.11212453,14.02866667,0.111333333,0,11.1,978.6,4,0,0,2,136,99,10.96,1
8/17/2017 6:30,0.046555272,0.202955278,0.001608427,9.65,93.90466667,21.45469257,7.35,38.12288838,14.03,0.092666667,0,11.27,978.6,14,0,0,9,136,99.1,11.15,1
8/17/2017 6:45,0.046259321,0.200998006,0.001143071,9.67,93.988,21.42930939,7.358666667,38.10631891,14.03866667,0.107333333,0,11.47,978.8,21,0,0,16,136,99,11.33,1
8/17/2017 7:00,0.046848965,0.202154368,0.001000212,9.65,94.06933333,21.43562192,7.351333333,38.08574943,14.04866667,0.118666667,0,11.76,978.8,51,0,0,34,136,98.8,11.59,1
8/17/2017 7:15,0.047391742,0.201527723,0.000715936,9.67,94.288,21.42945923,7.358666667,38.13451329,14.05866667,0.094,0,12.12,979,61,0,0,42,136,98.5,11.91,1
8/17/2017 7:30,0.046800973,0.201629878,0.000840272,9.66,94.242,21.4437126,7.36,38.08127715,14.07733333,0.133333333,0,12.46,979,89,0,0,57,136,97.9,12.15,1
