timestamp,q_cms,lag_precip_col,SRP_mgPL,DO_sat,fDOM,pH,spCond,turb,atm_mbar,windSpeed,gustSpeed,Threshold
08/16/17 04:15 AM,0.0975509932,0,0.001722019741614,94.1086666666667,23.6776207451106,7.37,37.8060167046317,0.252666666666667,974.5,0,0,0
08/16/17 04:30 AM,0.0943531946,0,0.002038035343686,94.0666666666667,23.6446315528925,7.37866666666667,37.76744722855,0.131333333333333,974.7,0,0,0
08/16/17 04:45 AM,0.0928513696,0,0.00167408310177,94.06,23.6225947648867,7.38,37.7455444191342,0.118666666666667,974.9,0,0,0
08/16/17 05:00 AM,0.092449032,0,0.001373047414851,94.06,23.5709392821021,7.38,37.7163082763858,0.154666666666667,974.9,0,0,0
08/16/17 05:15 AM,0.0912913944,0,0.001317881896181,94.0253333333333,23.5358247744269,7.38,37.7030721336371,0.142666666666667,975.3,0,0,0
08/16/17 05:30 AM,0.091434412,0,0.001712710619828,94.0633333333333,23.5285680713744,7.38866666666667,37.6491693242217,0.131333333333333,975.5,0,0,0
08/16/17 05:45 AM,0.091889017,0,0.001989726473854,94.0873333333333,23.5724540034964,7.38133333333333,37.5885998481396,0.208,975.9,0,0.5,0
08/16/17 06:00 AM,0.0923932726,0,0.001736059749517,94.1506666666667,23.6659664339075,7.38866666666667,37.5366970387245,0.150666666666667,976.1,0,0,0
08/16/17 06:15 AM,0.0929507984,0,0.00167706226996,94.212,23.6676394167871,7.38133333333333,37.5381275626425,0.148666666666667,976.1,0,0,0
08/16/17 06:30 AM,0.0928513696,0,0.001475096244039,94.2546666666667,23.6692551916957,7.38866666666667,37.5128914198937,0.15,976.4,0,0,0
08/16/17 06:45 AM,0.092449032,0,0.00165702004918,94.286,23.6898067137072,7.37266666666667,37.5169886104787,0.158666666666667,976.7,0,0,0
08/16/17 07:00 AM,0.0903093056,0,0.001248811971552,94.4113333333334,23.7218145360683,7.38733333333333,37.483085801063,0.116666666666667,976.9,0,0,0
08/16/17 07:15 AM,0.08935745,0,0.001837140111364,94.43,23.7202500448647,7.39866666666667,37.4598496583145,0.118666666666667,977.2,0,0,0
08/16/17 07:30 AM,0.0899936326,0,0.001539325614044,94.5166666666667,23.750481209358,7.4,37.4392801822325,0.215333333333333,977.5,0,0,0
08/16/17 07:45 AM,0.0888261368,0,0.001666107447964,94.5906666666667,23.7485944385274,7.4,37.4100440394837,0.143333333333333,977.5,0,0.5,0
08/16/17 08:00 AM,0.0874648362,0,0.001790965069751,94.7386666666667,23.7407607733573,7.4,37.3621412300683,0.13,977.4,0,0.5,0
08/16/17 08:15 AM,0.0874152676,0,0.002137730579464,94.8553333333333,23.7747034540088,7.40866666666667,37.3202384206533,0.13,977.4,0,0,0
08/16/17 08:30 AM,0.0885204788,0,0.001700275946016,94.8873333333333,23.7375780762318,7.41,37.2970022779042,0.147333333333333,977.6,0,0,0
08/16/17 08:45 AM,0.0874326044,0,0.001490066851239,94.8986666666667,23.7399705554021,7.41,37.3197661351558,0.124,977.9,0,0,0
08/16/17 09:00 AM,0.085466937,0,0.001428673789989,94.9953333333333,23.7202268016484,7.41866666666667,37.2625299924071,0.111333333333333,977.9,0,0,0
08/16/17 09:15 AM,0.0851329984,0,0.001278599363341,95.0013333333333,23.7478616129359,7.42866666666667,37.2006271829917,0.127333333333333,977.6,0,0,0
08/16/17 09:30 AM,0.0832165594,0,0.00116108337936,94.974,23.724375979154,7.42133333333333,37.2267243735762,0.13,977.7,0,0,0
08/16/17 09:45 AM,0.079095767,0,0.001841584500147,94.996,23.7508432642179,7.42,37.2574882308279,0.121333333333333,977.8,0,0,0
08/16/17 10:00 AM,0.0729266976,0,0.001735326531,94.9133333333333,23.7586353215197,7.41133333333333,37.3822520880788,0.128666666666667,978.1,0,0.5,0
08/16/17 10:15 AM,0.0667145628,0.6,0.001824618144254,95.0473333333333,23.7312722530974,7.41866666666667,37.365682611997,0.121333333333333,978,0,0.5,0
08/16/17 10:30 AM,0.0659821538,0.2,0.001302188451863,95.0786666666667,23.6690918612,7.42,37.403113135915,0.128666666666667,978,0,0.5,0
08/16/17 10:45 AM,0.0662126798,0,0.001565482732417,95.1146666666667,23.6669720572211,7.42866666666667,37.3572103264996,0.13,978.1,0,1,0
08/16/17 11:00 AM,0.0651484978,0,0.00134857177989,95.1893333333333,23.6510824956023,7.43,37.3746408504175,0.13,978.2,0,0.5,0
08/16/17 11:15 AM,0.064340969,0,0.000909976872174,95.2606666666667,23.6137885801801,7.43,37.3174047076691,0.121333333333333,977.9,0,1,0
08/16/17 11:30 AM,0.0652100762,0,0.001160901186139,95.2613333333333,23.528513603659,7.42133333333333,37.3421685649204,0.137333333333333,977.5,0,1.5,0
08/16/17 11:45 AM,0.0670027338,0,0.001699434314008,95.286,23.4542226525108,7.42866666666667,37.286265755505,0.157333333333333,977.9,0,1,0
08/16/17 12:00 PM,0.0686247514,0,0.001410743007175,95.2206666666667,23.3888874936256,7.43,37.2763629460899,0.134,976.1,0,1,0
08/16/17 12:15 PM,0.0680619784,0,0.001097654317286,95.2793333333333,23.2746303465617,7.43866666666667,37.2151268033409,0.13,976.2,0,1,0
08/16/17 12:30 PM,0.0701266004,0,0.001462347210644,95.3593333333333,23.2197283725511,7.44,37.1878906605924,0.121333333333333,976.4,0.5,2,0
08/16/17 12:45 PM,0.07605666,0,0.001512401918644,95.5,23.150589563188,7.44,37.1673211845104,0.154666666666667,976.8,0,2,0
08/16/17 01:00 PM,0.0791900568,0,0.001192041837586,95.494,23.090215858896,7.44,37.1467517084283,0.116666666666667,977,0,1.5,0
08/16/17 01:15 PM,0.0810125434,0,0.001671918223503,95.516,23.0334440391232,7.44,37.1348488990129,0.127333333333333,977.1,0,1.5,0
08/16/17 01:30 PM,0.082406748,0,0.001494189999595,95.5026666666667,23.0013849259314,7.44,37.1242794229312,0.138666666666667,977.4,0.5,1.5,0
08/16/17 01:45 PM,0.0804548084,0,0.000997513564921,95.4826666666667,22.9404628151212,7.44866666666667,37.1137099468488,0.14,977.3,0.5,1.5,0
08/16/17 02:00 PM,0.0773832114,0,0.001314666688044,95.2806666666667,22.8889091508206,7.45,37.1118071374337,0.122666666666667,977.4,0.5,2,0
08/16/17 02:15 PM,0.0757131888,0,0.001529224869545,95.2846666666667,22.8794562161159,7.44133333333333,37.1372376613516,0.128666666666667,977.5,0,1,0
08/16/17 02:30 PM,0.0741045704,0,0.001587538473493,95.1946666666667,22.8463193265375,7.44,37.1146681852695,0.095333333333333,977.5,0,1.5,0
08/16/17 02:45 PM,0.0715410868,0,0.001245544720921,95.258,22.7913408597347,7.44,37.1187653758541,0.107333333333333,977.4,0,1,0
08/16/17 03:00 PM,0.070457398,0,0.001486746160575,95.1226666666667,22.785150419589,7.44,37.1455292331058,0.127333333333333,977.4,0,1,0
08/16/17 03:15 PM,0.0708519492,0,0.001603365401026,95.048,22.7483643362784,7.43133333333333,37.1662930903567,0.095333333333333,977.5,0,2,0
08/16/17 03:30 PM,0.0701254684,0,0.001530178345572,95.0486666666667,22.7449065104948,7.43,37.1163902809416,0.116,977.4,0,1.5,0
08/16/17 03:45 PM,0.0665117902,0,0.001485087206068,95.076,22.7054302447998,7.42133333333333,37.1858208048595,0.102666666666667,977.2,0,1,0
08/16/17 04:00 PM,0.0632738518,0,0.001337212807554,94.95,22.7276730646568,7.42866666666667,37.1972513287774,0.134666666666667,977.3,0,1.5,0
08/16/17 04:15 PM,0.0615436192,0,0.001846967916361,94.878,22.6922360142923,7.43,37.1880151860291,0.122666666666667,977.2,0,0.5,0
08/16/17 04:30 PM,0.0608459524,0,0.001449771790173,94.74,22.6882763197742,7.42133333333333,37.2207790432804,0.102666666666667,977.1,0,1.5,0
08/16/17 04:45 PM,0.0616054326,0,0.001291747463011,94.7893333333333,22.6648269194308,7.42,37.2775429005316,0.108666666666667,977.1,0,1,0
08/16/17 05:00 PM,0.062655624,0,0.001260201988808,94.7653333333333,22.6778226236154,7.42,37.2416400911162,0.101333333333333,977.1,0,1.5,0
08/16/17 05:15 PM,0.0626250898,0,0.001794136769715,94.734,22.6762245075605,7.41133333333333,37.2777372817012,0.152,977,0,1,0
08/16/17 05:30 PM,0.0622358232,0,0.001354177729592,94.7906666666667,22.6451305047939,7.41866666666667,37.2838344722854,0.090666666666667,977.1,0,1,0
08/16/17 05:45 PM,0.062655624,0,0.001131233978533,94.6873333333333,22.6411849192184,7.41133333333333,37.3352649962037,0.071333333333333,977,0,1,0
08/16/17 06:00 PM,0.062976195,0,0.001166547542993,94.5573333333333,22.6291237098983,7.41,37.334028853455,0.096,977.2,0,0.5,0
08/16/17 06:15 PM,0.0626250898,0,0.001044915320274,94.4533333333333,22.6092901306462,7.40133333333333,37.3927927107062,0.108666666666667,977.3,0,0.5,0
08/16/17 06:30 PM,0.0618874736,0,0.001352071409935,94.3273333333333,22.58057280944,7.4,37.4188899012908,0.092666666666667,977.5,0,0,0
08/16/17 06:45 PM,0.0608877688,0,0.001474365352653,94.284,22.5586393275904,7.4,37.4209870918758,0.098666666666667,977.4,0,0,0
08/16/17 07:00 PM,0.0584801008,0,0.00160908054385,94.2713333333333,22.5163905049039,7.39133333333333,37.4897509491267,0.134666666666667,977.6,0,0,0
08/16/17 07:15 PM,0.0564630116,0,0.001683732400734,94.2266666666667,22.4865679378211,7.39,37.4911814730449,0.105333333333333,977.8,0,0,0
08/16/17 07:30 PM,0.0572673348,0,0.001461252456533,94.2286666666667,22.4513261642103,7.39,37.5152786636295,0.108666666666667,977.9,0,0,0
08/16/17 07:45 PM,0.0582163938,0,0.001196632148118,94.204,22.4371674034951,7.39,37.5620425208808,0.084,977.9,0,0,0
08/16/17 08:00 PM,0.0575017944,0,0.001292715352294,94.0353333333333,22.3388787513368,7.39,37.602806378132,0.114666666666667,977.9,0,0,0
08/16/17 08:15 PM,0.056846587,0,0.001171646575081,94.0533333333334,22.3283364608207,7.38133333333333,37.6162369020503,0.068,978.1,0,0,0
08/16/17 08:30 PM,0.05659104,0,0.001423632193674,94.1293333333333,22.2875491638381,7.38,37.6516674259679,0.094666666666667,978.3,0,0,0
08/16/17 08:45 PM,0.055541954,0,0.001602549952897,94.0533333333334,22.2856616749426,7.38,37.6737646165528,0.143333333333333,978.5,0,0,0
08/16/17 09:00 PM,0.055283466,0,0.001460944871185,93.9793333333333,22.2362376668659,7.37133333333333,37.6845284738041,0.106666666666667,978.6,0,0,0
08/16/17 09:15 PM,0.055318197,0,0.001656247167565,93.814,22.2236657010997,7.37866666666667,37.7026256643887,0.126,978.5,0,0,0
08/16/17 09:30 PM,0.053987794,0,0.001827884479094,93.7986666666667,22.1800233391044,7.37133333333333,37.7393895216403,0.078,978.7,0,0.5,0
08/16/17 09:45 PM,0.0530914126,0,0.001700673626008,93.9126666666667,22.1342808848369,7.37,37.7874867122249,0.130666666666667,978.9,0,0,0
08/16/17 10:00 PM,0.052851522,0,0.001625803176393,93.9733333333333,22.1269099436842,7.37,37.7849172361429,0.114,978.9,0,0,0
08/16/17 10:15 PM,0.052459539,0,0.001731691534463,93.9886666666667,22.0839781959827,7.37,37.8350144267274,0.127333333333333,978.9,0,0.5,0
08/16/17 10:30 PM,0.053179279,0,0.001563244608308,94.0853333333333,22.0453959767878,7.37,37.8077782839791,0.112666666666667,979.1,0,0,0
08/16/17 10:45 PM,0.053128326,0,0.001412898004796,94.048,22.0170077324245,7.37,37.8018754745633,0.075333333333333,979,0,0,0
08/16/17 11:00 PM,0.0515761062,0,0.001845005872312,94.118,22.0028315153983,7.37,37.8186393318149,0.096,979,0,0,0
08/16/17 11:15 PM,0.050428509,0,0.001815274408616,94.052,21.9400642723001,7.37,37.8640698557329,0.082666666666667,978.9,0,0,0
08/16/17 11:30 PM,0.0507470472,0,0.001373315365317,93.9533333333333,21.9208328157763,7.37,37.8441670463174,0.114666666666667,979,0,0,0
08/16/17 11:45 PM,0.05138782,0,0.001219281237189,93.8186666666667,21.8525670286615,7.37,37.926264236902,0.102666666666667,979,0,0,0
08/17/17 12:00 AM,0.0509807804,0,0.001369720300866,93.8606666666667,21.8722521148432,7.37,37.8696947608203,0.117333333333333,978.9,0,0,0
08/17/17 12:15 AM,0.051064268,0,0.001728208576434,93.9133333333333,21.8407044407683,7.37,37.8931252847379,0.094,978.9,0,0.5,0
08/17/17 12:30 AM,0.0510390054,0,0.001557775290544,93.972,21.8281240084533,7.37,37.8892224753228,0.107333333333333,978.9,0,0,0
08/17/17 12:45 AM,0.050428509,0,0.001523165777521,94.0146666666667,21.7930405612119,7.37,37.9219863325741,0.084,978.9,0,0,0
08/17/17 01:00 AM,0.0504549296,0,0.001596483464313,94.098,21.7616964626202,7.36133333333333,37.9440835231587,0.106,979,0,0,0
08/17/17 01:15 AM,0.0504868548,0,0.000848704121869,94.0493333333333,21.7797125499613,7.36866666666667,37.9288473804099,0.101333333333333,979.3,0,0.5,0
08/17/17 01:30 AM,0.0498251144,0,0.000736157590738,94.2046666666667,21.7307577556999,7.36133333333333,37.9516112376615,0.134666666666667,979.1,0,0,0
08/17/17 01:45 AM,0.049622337,0,0.001214898347905,94.256,21.7291438269314,7.35133333333333,37.9550417615791,0.131333333333333,979.1,0,0,0
08/17/17 02:00 AM,0.0484597508,0,0.001486173418058,94.3033333333333,21.7054477760565,7.35866666666667,37.9718056188307,0.147333333333333,979.1,0,0,0
08/17/17 02:15 AM,0.047561965,0,0.001397899539365,94.0673333333333,21.6854150135654,7.35133333333333,37.982569476082,0.124,978.9,0,0,0
08/17/17 02:30 AM,0.048574584,0,0.001253894932078,94.264,21.6688815190711,7.35866666666667,38.0093333333332,0.241333333333333,978.8,0,0,0
08/17/17 02:45 AM,0.0484173924,0,0.001532141082964,94.248,21.6426936578735,7.36,38.0734305239182,0.138666666666667,978.8,0,0,0
08/17/17 03:00 AM,0.048469696,0,0.001410887116994,94.0406666666667,21.6277749134515,7.36,38.0215277145029,0.25,978.8,0,0,0
08/17/17 03:15 AM,0.049649142,0,0.001145446012524,93.9406666666667,21.6062761467972,7.36,38.0376249050874,0.174666666666667,978.8,0,0,0
08/17/17 03:30 AM,0.0496013376,0,0.001279110756366,93.826,21.556648875016,7.36,38.0843887623387,0.116666666666667,978.5,0,0,0
08/17/17 03:45 AM,0.0489736924,0,0.001090731091794,94.1306666666667,21.5933087947973,7.36,38.0384859529236,0.127333333333333,978.5,0,0,0
08/17/17 04:00 AM,0.0493646268,0,0.00082151758452,94.0413333333333,21.593725066183,7.36,38.0559164768412,0.104,978.4,0,0,0
08/17/17 04:15 AM,0.049566674,0,0.001329860175718,93.8466666666667,21.5574966209525,7.36,38.0593470007595,0.1,978.4,0,0,0
08/17/17 04:30 AM,0.0493415538,0,0.001374594858893,93.8893333333333,21.5506817269148,7.36,38.0501108580108,0.108666666666667,978.3,0,0,0
08/17/17 04:45 AM,0.0478756272,0,0.001185781011937,93.8566666666667,21.5081510609897,7.36,38.0482080485953,0.092666666666667,978.1,0,0,0
08/17/17 05:00 AM,0.0462369966,0,0.00133481940282,93.8846666666667,21.5362381560765,7.36,38.0649719058466,0.159333333333333,978,0,0,0
08/17/17 05:15 AM,0.0454927238,0,0.001326443536469,93.8986666666667,21.5069850156372,7.36,38.0497357630982,0.126666666666667,978,0,0,0
08/17/17 05:30 AM,0.0452030208,0,0.001600758890549,93.9,21.4910861267973,7.36,38.0984996203491,0.085333333333333,978.1,0,0,0
08/17/17 05:45 AM,0.046048544,0,0.001567493103542,93.8393333333333,21.4852198686799,7.36,38.088596810934,0.123333333333333,978.6,0,0,0
08/17/17 06:00 AM,0.0471447588,0,0.00113023106593,94.0726666666667,21.4683409155758,7.35133333333333,38.094027334852,0.121333333333333,978.5,0,0,0
08/17/17 06:15 AM,0.0470679026,0,0.001096777278523,93.902,21.4439450020717,7.35,38.1121245254366,0.111333333333333,978.6,0,0,0
08/17/17 06:30 AM,0.0465552724,0,0.001608426942174,93.9046666666667,21.4546925737469,7.35,38.1228883826878,0.092666666666667,978.6,0,0,0
08/17/17 06:45 AM,0.0462593208,0,0.001143070730357,93.988,21.4293093851514,7.35866666666667,38.1063189066061,0.107333333333333,978.8,0,0,0
08/17/17 07:00 AM,0.0468489646,0,0.00100021196203,94.0693333333333,21.4356219238802,7.35133333333333,38.0857494305237,0.118666666666667,978.8,0,0,0
08/17/17 07:15 AM,0.0473917416,0,0.000715936274347,94.288,21.4294592304904,7.35866666666667,38.1345132877753,0.094,979,0,0,0
08/17/17 07:30 AM,0.046800973,0,0.000840272250862,94.242,21.4437126042184,7.36,38.0812771450266,0.133333333333333,979,0,0,0
08/17/17 07:45 AM,0.0452209672,0,0.001221007921767,94.5766666666667,21.4559210336669,7.36,38.0887076689445,0.114,978.9,0,0,0
08/17/17 08:00 AM,0.0443787794,0,0.000811148624365,94.682,21.4721933937894,7.36,38.0648048595294,0.144666666666667,979,0,0,0
08/17/17 08:15 AM,0.0450686874,0,0.001008209060663,94.8546666666667,21.4785919011916,7.35133333333333,38.0862353834474,0.098,979,0,0,0
08/17/17 08:30 AM,0.044635579,0,0.001076690276318,94.698,21.4402446960768,7.35,38.1329992406987,0.107333333333333,979.3,0,0,0
08/17/17 08:45 AM,0.0439667082,0,0.001469874861024,94.7913333333333,21.4638309767938,7.35866666666667,38.0524297646166,0.11,979.2,0,0,0
08/17/17 09:00 AM,0.0428910204,0,0.001711499957582,94.9313333333333,21.4498891409801,7.36866666666667,38.0471936218682,0.092666666666667,979.3,0,0,0
08/17/17 09:15 AM,0.0421663844,0,0.001326405776564,95.34,21.4829248543902,7.37866666666667,38.0046241457858,0.116,979,0,0.5,0
08/17/17 09:30 AM,0.0422143206,0,0.001085211162829,95.1746666666667,21.4599222310648,7.38,37.9627213363707,0.12,979.1,0,0.5,0
08/17/17 09:45 AM,0.0414468768,0,0.000371217297827,95.166,21.4482715606646,7.38866666666667,37.939485193622,0.12,979.3,0,0.5,0
08/17/17 10:00 AM,0.0395483592,0,0.000447295921159,95.3433333333333,21.4426893653892,7.39866666666667,37.8842490508732,0.154666666666667,979.1,0,0.5,0
08/17/17 10:15 AM,0.0377041316,0,0.000704522298982,95.3266666666667,21.4552698481019,7.4,37.8756795747911,0.099333333333333,978.9,0,1,0
08/17/17 10:30 AM,0.0373228756,0,0.000649316019992,95.346,21.4257216365155,7.40866666666667,37.8231100987094,0.098666666666667,979.1,0,0.5,0
08/17/17 10:45 AM,0.0377840748,0,0.000447861473794,95.272,21.4041567938427,7.41,37.8752072892937,0.126,978.7,0,0.5,0
08/17/17 11:00 AM,0.0382079138,0,0.001116534038221,95.2773333333333,21.376242955766,7.41866666666667,37.7973044798786,0.095333333333333,978.5,0,1,0
08/17/17 11:15 AM,0.0382326216,0,0.000964629937853,95.4013333333333,21.3548389678688,7.42,37.7574016704632,0.107333333333333,978.3,0,0.5,0
08/17/17 11:30 AM,0.0375026792,0,0.001133054940363,95.446,21.3165741292866,7.41133333333333,37.7788321943811,0.118666666666667,978.2,0,1,0
08/17/17 11:45 AM,0.0364675232,0,0.000349365298117,95.6233333333333,21.2781219260701,7.41866666666667,37.7735960516324,0.111333333333333,978.2,0,1,0
08/17/17 12:00 PM,0.0361876886,0,0.000856371292996,95.5633333333333,21.2252175287945,7.42866666666667,37.7456932422173,0.066666666666667,977.1,0,1,0
08/17/17 12:15 PM,0.037428135,0,0.000852621075526,95.6713333333333,21.2029043112197,7.43,37.7064570994686,0.181333333333333,977.1,0,1,0
08/17/17 12:30 PM,0.0381661692,0,0.001035364634126,95.612,21.1432660644217,7.43,37.6745542900532,0.139333333333333,976.9,0,1,0
08/17/17 12:45 PM,0.0401297674,0,0.001241313106012,95.5913333333333,21.1873284268138,7.43866666666667,37.6526514806378,0.121333333333333,977.2,0,1.5,0
08/17/17 01:00 PM,0.0422841656,0,0.001071040408608,95.5206666666667,21.1427839670922,7.43133333333333,37.7187486712224,0.094,977.1,0,1,0
08/17/17 01:15 PM,0.0433942666,0,0.000677396343333,95.5533333333333,21.151361679883,7.43866666666667,37.6941791951407,0.098666666666667,977.1,0,0.5,0
08/17/17 01:30 PM,0.0450926266,0,0.000715978122082,95.4126666666667,21.0919115452751,7.43133333333333,37.6796097190586,0.108666666666667,977.3,0,1,0
08/17/17 01:45 PM,0.0449254044,0,0.00086888738186,95.2686666666667,21.0753422966029,7.43,37.6950402429766,0.118666666666667,977.4,0,0.5,0
08/17/17 02:00 PM,0.0444261604,0,0.000996716742225,95.2326666666667,20.9728699603934,7.43,37.7231374335611,0.085333333333333,977.2,0,1.5,0
08/17/17 02:15 PM,0.044759631,0,0.001093428287034,95.2906666666667,20.93843616476,7.43,37.7439012908128,0.114666666666667,977,0,1,0
08/17/17 02:30 PM,0.044658481,0,0.000967519869396,95.2566666666667,20.915085911139,7.43,37.7026651480637,0.085333333333333,977,0,1,0
08/17/17 02:45 PM,0.044759631,0,0.001589968249792,95.1633333333333,20.8797134207126,7.43,37.7300956719819,0.071333333333333,976.8,0,1,0
08/17/17 03:00 PM,0.043650293,0,0.001054775385899,95.15,20.8852837102263,7.43,37.7175261958999,0.052666666666667,976.9,0,1,0
08/17/17 03:15 PM,0.0426352762,0,0.000729747282058,95.1153333333333,20.8535640583976,7.42133333333333,37.7402900531511,0.128,976.5,0,1.5,0
08/17/17 03:30 PM,0.0429792118,0,0.000987941979132,95.1013333333333,20.8258764154623,7.42866666666667,37.7523872437357,0.079333333333333,976.7,0,0.5,0
08/17/17 03:45 PM,0.0431569834,0,0.001119837456425,94.944,20.8026914544052,7.42133333333333,37.7531511009873,0.096,976.4,0,0.5,0
08/17/17 04:00 PM,0.0429589316,0,0.001028047963437,94.9806666666667,20.8035673957307,7.42,37.7785816249049,0.074,976.4,0,1.5,0
08/17/17 04:15 PM,0.0414359646,0,0.001037198324763,94.886,20.7936613408238,7.42,37.8080121488231,0.087333333333333,976.4,0,0,0
08/17/17 04:30 PM,0.0402032252,0,0.000835486248898,94.8526666666667,20.7427163872625,7.41133333333333,37.8201093394078,0.168,976.5,0,1,0
08/17/17 04:45 PM,0.0405744594,0,0.001034522480385,94.8153333333333,20.7230658647431,7.41,37.8642065299924,0.102,976.5,0,1,0
08/17/17 05:00 PM,0.040936218,0,0.000709509957504,94.6713333333333,20.7257956935085,7.40133333333333,37.8789703872436,0.072666666666667,976.4,0,0.5,0
08/17/17 05:15 PM,0.042017283,0,0.000848327320156,94.6066666666667,20.6849276129664,7.39133333333333,37.9404009111619,0.07,976.4,0,0,0
08/17/17 05:30 PM,0.042683094,0,0.001444640510799,94.6,20.6936917837002,7.39,37.9751647684132,0.061333333333333,976.4,0,0,0
