timestamp,q_cms,NO3_mgNL,SRP_mgPL,DO_mgL,DO_sat,fDOM,pH,spCond,temp,turb,precip_mm,temp_C,atm_mbar,PAR_uE,windSpeed,gustSpeed,solarRad_wm2,windDir,Rh,dewPoint,Basic_Threshold
2017-08-16 11:30:00,0.0652100762,0.181577842788658,0.001160901186139,9.37,95.2613333333333,23.528513603659,7.42133333333333,37.3421685649204,15.802,0.137333333333333,0,17.32,977.5,656,0,1.5,261,236,65.3,10.76,0
2017-08-16 11:45:00,0.0670027338,0.181826241074385,0.001699434314008,9.39,95.286,23.4542226525108,7.42866666666667,37.286265755505,15.8706666666667,0.157333333333333,0,17.82,977.9,1654,0,1,892,236,61.7,10.39,0
2017-08-16 12:00:00,0.0686247514,0.183819953696911,0.001410743007175,9.41,95.2206666666667,23.3888874936256,7.43,37.2763629460899,15.9493333333333,0.134,0,19.25,976.1,1654,0,1,889,232,55.3,10.08,0
2017-08-16 12:15:00,0.0680619784,0.182850380494322,0.001097654317286,9.43,95.2793333333333,23.2746303465617,7.43866666666667,37.2151268033409,16.012,0.13,0,19.13,976.2,1691,0,1,909,233,57.8,10.64,0
2017-08-16 12:30:00,0.0701266004,0.181089543508806,0.001462347210644,9.44,95.3593333333333,23.2197283725511,7.44,37.1878906605924,16.0893333333333,0.121333333333333,0,18.82,976.4,1691,0.5,2,914,171,57.6,10.29,0
2017-08-16 12:45:00,0.07605666,0.180229229239813,0.001512401918644,9.45,95.5,23.150589563188,7.44,37.1673211845104,16.152,0.154666666666667,0,19.13,976.8,1721,0,2,937,243,54.4,9.73,0
2017-08-16 13:00:00,0.0791900568,0.180989062052089,0.001192041837586,9.45,95.494,23.090215858896,7.44,37.1467517084283,16.1946666666667,0.116666666666667,0,19.22,977,1694,0,1.5,933,265,53.9,9.68,0
2017-08-16 13:15:00,0.0810125434,0.180006963341206,0.001671918223503,9.45,95.516,23.0334440391232,7.44,37.1348488990129,16.252,0.127333333333333,0,20.27,977.1,1619,0,1.5,897,312,56.3,11.31,0
2017-08-16 13:30:00,0.082406748,0.180892027382021,0.001494189999595,9.45,95.5026666666667,23.0013849259314,7.44,37.1242794229312,16.286,0.138666666666667,0,19.53,977.4,1619,0.5,1.5,909,298,53.5,9.85,0
2017-08-16 13:45:00,0.0804548084,0.178446825805925,0.000997513564921,9.45,95.4826666666667,22.9404628151212,7.44866666666667,37.1137099468488,16.316,0.14,0,19.89,977.3,1611,0.5,1.5,907,220,57.1,11.16,0
2017-08-16 14:00:00,0.0773832114,0.177509012121276,0.001314666688044,9.45,95.2806666666667,22.8889091508206,7.45,37.1118071374337,16.346,0.122666666666667,0,19.75,977.4,1364,0.5,2,797,104,58.6,11.42,0
2017-08-16 14:15:00,0.0757131888,0.177133316760309,0.001529224869545,9.45,95.2846666666667,22.8794562161159,7.44133333333333,37.1372376613516,16.3673333333333,0.128666666666667,0,19.37,977.5,214,0,1,152,147,55.1,10.14,0
2017-08-16 14:30:00,0.0741045704,0.176078739641666,0.001587538473493,9.45,95.1946666666667,22.8463193265375,7.44,37.1146681852695,16.3786666666667,0.095333333333333,0,18.91,977.5,241,0,1.5,149,140,58.4,10.59,0
2017-08-16 14:45:00,0.0715410868,0.177526297501524,0.001245544720921,9.46,95.258,22.7913408597347,7.44,37.1187653758541,16.3973333333333,0.107333333333333,0,19.34,977.4,306,0,1,226,140,52.8,9.48,0
2017-08-16 15:00:00,0.070457398,0.177672450606752,0.001486746160575,9.45,95.1226666666667,22.785150419589,7.44,37.1455292331058,16.4,0.127333333333333,0,19.06,977.4,326,0,1,212,156,58.9,10.85,0
2017-08-16 15:15:00,0.0708519492,0.17696866613066,0.001603365401026,9.46,95.048,22.7483643362784,7.43133333333333,37.1662930903567,16.3913333333333,0.095333333333333,0,19.15,977.5,711,0,2,343,181,51.5,8.94,0
2017-08-16 15:30:00,0.0701254684,0.175657846422996,0.001530178345572,9.42,95.0486666666667,22.7449065104948,7.43,37.1163902809416,16.39,0.116,0,19.03,977.4,1051,0,1.5,562,192,55.6,9.96,0
2017-08-16 15:45:00,0.0665117902,0.175500073918776,0.001485087206068,9.42,95.076,22.7054302447998,7.42133333333333,37.1858208048595,16.364,0.102666666666667,0,19.22,977.2,769,0,1,382,198,56.6,10.41,0
2017-08-16 16:00:00,0.0632738518,0.178109940411699,0.001337212807554,9.41,94.95,22.7276730646568,7.42866666666667,37.1972513287774,16.334,0.134666666666667,0,18.96,977.3,211,0,1.5,101,197,51.1,8.64,0
2017-08-16 16:15:00,0.0615436192,0.179514687865338,0.001846967916361,9.4,94.878,22.6922360142923,7.43,37.1880151860291,16.304,0.122666666666667,0,18.77,977.2,144,0,0.5,123,131,55,9.56,0
2017-08-16 16:30:00,0.0608459524,0.178738197101079,0.001449771790173,9.38,94.74,22.6882763197742,7.42133333333333,37.2207790432804,16.2826666666667,0.102666666666667,0,18.53,977.1,151,0,1.5,99,157,54.6,9.23,0
2017-08-16 16:45:00,0.0616054326,0.178290011859975,0.001291747463011,9.38,94.7893333333333,22.6648269194308,7.42,37.2775429005316,16.2453333333333,0.108666666666667,0,18.2,977.1,91,0,1,83,233,59.2,10.12,0
2017-08-16 17:00:00,0.062655624,0.17982220274451,0.001260201988808,9.37,94.7653333333333,22.6778226236154,7.42,37.2416400911162,16.214,0.101333333333333,0,18.41,977.1,81,0,1.5,77,227,56,9.5,0
2017-08-16 17:15:00,0.0626250898,0.177720287820255,0.001794136769715,9.37,94.734,22.6762245075605,7.41133333333333,37.2777372817012,16.1753333333333,0.152,0,18.25,977,76,0,1,71,227,57.9,9.84,0
2017-08-16 17:30:00,0.0622358232,0.178294774751137,0.001354177729592,9.36,94.7906666666667,22.6451305047939,7.41866666666667,37.2838344722854,16.1353333333333,0.090666666666667,0,17.51,977.1,111,0,1,96,227,65.5,10.99,0
2017-08-16 17:45:00,0.062655624,0.180574944043755,0.001131233978533,9.36,94.6873333333333,22.6411849192184,7.41133333333333,37.3352649962037,16.104,0.071333333333333,0,17.87,977,69,0,1,63,227,60.5,10.14,0
2017-08-16 18:00:00,0.062976195,0.179117262748887,0.001166547542993,9.34,94.5573333333333,22.6291237098983,7.41,37.334028853455,16.074,0.096,0,17.39,977.2,56,0,0.5,44,227,66.7,11.15,0
2017-08-16 18:15:00,0.0626250898,0.181525751796649,0.001044915320274,9.33,94.4533333333333,22.6092901306462,7.40133333333333,37.3927927107062,16.0266666666667,0.108666666666667,0,17.11,977.3,49,0,0.5,37,227,61.5,9.66,0
2017-08-16 18:30:00,0.0618874736,0.183155066560718,0.001352071409935,9.32,94.3273333333333,22.58057280944,7.4,37.4188899012908,15.9853333333333,0.092666666666667,0,16.7,977.5,44,0,0,32,227,66,10.34,0
2017-08-16 18:45:00,0.0608877688,0.183959387117727,0.001474365352653,9.3,94.284,22.5586393275904,7.4,37.4209870918758,15.9366666666667,0.098666666666667,0,16.18,977.4,39,0,0,27,227,70.2,10.76,0
2017-08-16 19:00:00,0.0584801008,0.184490476124095,0.00160908054385,9.31,94.2713333333333,22.5163905049039,7.39133333333333,37.4897509491267,15.8866666666667,0.134666666666667,0,15.75,977.6,26,0,0,18,227,74,11.14,0
2017-08-16 19:15:00,0.0564630116,0.183982397817387,0.001683732400734,9.3,94.2266666666667,22.4865679378211,7.39,37.4911814730449,15.828,0.105333333333333,0,15.13,977.8,19,0,0,12,227,76.8,11.1,0
2017-08-16 19:30:00,0.0572673348,0.185590320253948,0.001461252456533,9.3,94.2286666666667,22.4513261642103,7.39,37.5152786636295,15.7853333333333,0.108666666666667,0,14.48,977.9,11,0,0,8,227,80.4,11.16,0
2017-08-16 19:45:00,0.0582163938,0.185008059503898,0.001196632148118,9.3,94.204,22.4371674034951,7.39,37.5620425208808,15.7193333333333,0.084,0,13.88,977.9,4,0,0,3,136,86.4,11.66,0
2017-08-16 20:00:00,0.0575017944,0.187694621105766,0.001292715352294,9.3,94.0353333333333,22.3388787513368,7.39,37.602806378132,15.658,0.114666666666667,0,13.14,977.9,1,0,0,1,136,89.2,11.41,0
2017-08-16 20:15:00,0.056846587,0.189121260869587,0.001171646575081,9.3,94.0533333333334,22.3283364608207,7.38133333333333,37.6162369020503,15.5893333333333,0.068,0,12.36,978.1,1,0,0,1,136,91.1,10.97,0
2017-08-16 20:30:00,0.05659104,0.190848792099869,0.001423632193674,9.3,94.1293333333333,22.2875491638381,7.38,37.6516674259679,15.528,0.094666666666667,0,11.95,978.3,1,0,0,1,136,92.3,10.76,0
2017-08-16 20:45:00,0.055541954,0.189217135516433,0.001602549952897,9.31,94.0533333333334,22.2856616749426,7.38,37.6737646165528,15.4593333333333,0.143333333333333,0,11.61,978.5,1,0,0,1,136,92.8,10.5,0
2017-08-16 21:00:00,0.055283466,0.18909412235667,0.001460944871185,9.32,93.9793333333333,22.2362376668659,7.37133333333333,37.6845284738041,15.3893333333333,0.106666666666667,0,11.13,978.6,1,0,0,1,136,93.3,10.1,0
2017-08-16 21:15:00,0.055318197,0.188706826992933,0.001656247167565,9.31,93.814,22.2236657010997,7.37866666666667,37.7026256643887,15.3193333333333,0.126,0,10.79,978.5,1,0,0,1,136,94.2,9.9,0
2017-08-16 21:30:00,0.053987794,0.189643949361844,0.001827884479094,9.32,93.7986666666667,22.1800233391044,7.37133333333333,37.7393895216403,15.2493333333333,0.078,0,10.59,978.7,1,0,0.5,1,136,95.1,9.85,0
2017-08-16 21:45:00,0.0530914126,0.192827658175035,0.001700673626008,9.33,93.9126666666667,22.1342808848369,7.37,37.7874867122249,15.188,0.130666666666667,0,10.17,978.9,1,0,0,1,136,95.3,9.47,0
2017-08-16 22:00:00,0.052851522,0.193040982302632,0.001625803176393,9.32,93.9733333333333,22.1269099436842,7.37,37.7849172361429,15.1193333333333,0.114,0,9.88,978.9,1,0,0,1,136,96.3,9.33,0
2017-08-16 22:15:00,0.052459539,0.19444010086098,0.001731691534463,9.33,93.9886666666667,22.0839781959827,7.37,37.8350144267274,15.058,0.127333333333333,0,9.83,978.9,1,0,0.5,1,136,96.4,9.29,0
2017-08-16 22:30:00,0.053179279,0.192965299317335,0.001563244608308,9.32,94.0853333333333,22.0453959767878,7.37,37.8077782839791,14.9893333333333,0.112666666666667,0,9.63,979.1,1,0,0,1,136,96.8,9.16,0
2017-08-16 22:45:00,0.053128326,0.193762971939632,0.001412898004796,9.33,94.048,22.0170077324245,7.37,37.8018754745633,14.928,0.075333333333333,0,9.51,979,1,0,0,1,136,96.6,9.01,0
2017-08-16 23:00:00,0.0515761062,0.194162294599625,0.001845005872312,9.33,94.118,22.0028315153983,7.37,37.8186393318149,14.868,0.096,0,9.19,979,1,0,0,1,136,97.2,8.78,0
2017-08-16 23:15:00,0.050428509,0.193817512523628,0.001815274408616,9.33,94.052,21.9400642723001,7.37,37.8640698557329,14.808,0.082666666666667,0,9.29,978.9,1,0,0,1,136,97.7,8.95,0
2017-08-16 23:30:00,0.0507470472,0.196883943330114,0.001373315365317,9.34,93.9533333333333,21.9208328157763,7.37,37.8441670463174,14.748,0.114666666666667,0,9.09,979,1,0,0,1,136,97.6,8.74,0
2017-08-16 23:45:00,0.05138782,0.195611970718364,0.001219281237189,9.36,93.8186666666667,21.8525670286615,7.37,37.926264236902,14.6966666666667,0.102666666666667,0,9.06,979,1,0,0,1,136,97.4,8.68,0
2017-08-17 00:00:00,0.0509807804,0.196244131162515,0.001369720300866,9.35,93.8606666666667,21.8722521148432,7.37,37.8696947608203,14.6466666666667,0.117333333333333,0,8.99,978.9,1,0,0,1,136,97.6,8.64,0
2017-08-17 00:15:00,0.051064268,0.196052887420221,0.001728208576434,9.37,93.9133333333333,21.8407044407683,7.37,37.8931252847379,14.5966666666667,0.094,0,8.74,978.9,1,0,0.5,1,136,97.7,8.41,0
2017-08-17 00:30:00,0.0510390054,0.198234165827077,0.001557775290544,9.37,93.972,21.8281240084533,7.37,37.8892224753228,14.5553333333333,0.107333333333333,0,8.74,978.9,1,0,0,1,136,98.1,8.47,0
2017-08-17 00:45:00,0.050428509,0.19773577260833,0.001523165777521,9.39,94.0146666666667,21.7930405612119,7.37,37.9219863325741,14.5153333333333,0.084,0,8.79,978.9,1,0,0,1,136,98,8.5,0
2017-08-17 01:00:00,0.0504549296,0.198831745202844,0.001596483464313,9.39,94.098,21.7616964626202,7.36133333333333,37.9440835231587,14.458,0.106,0,8.84,979,1,0,0,1,136,98.6,8.64,0
2017-08-17 01:15:00,0.0504868548,0.19912855973755,0.000848704121869,9.4,94.0493333333333,21.7797125499613,7.36866666666667,37.9288473804099,14.4153333333333,0.101333333333333,0,8.57,979.3,1,0,0.5,1,136,98.3,8.32,0
2017-08-17 01:30:00,0.0498251144,0.198053894026666,0.000736157590738,9.43,94.2046666666667,21.7307577556999,7.36133333333333,37.9516112376615,14.3753333333333,0.134666666666667,0,8.64,979.1,1,0,0,1,136,98.1,8.37,0
2017-08-17 01:45:00,0.049622337,0.198657963230812,0.001214898347905,9.45,94.256,21.7291438269314,7.35133333333333,37.9550417615791,14.3353333333333,0.131333333333333,0,8.59,979.1,1,0,0,1,136,98.2,8.33,0
2017-08-17 02:00:00,0.0484597508,0.198769284855659,0.001486173418058,9.45,94.3033333333333,21.7054477760565,7.35866666666667,37.9718056188307,14.2866666666667,0.147333333333333,0,8.42,979.1,1,0,0,1,136,98.6,8.22,0
2017-08-17 02:15:00,0.047561965,0.198695882866032,0.001397899539365,9.49,94.0673333333333,21.6854150135654,7.35133333333333,37.982569476082,14.254,0.124,0,8.64,978.9,1,0,0,1,136,98.4,8.41,0
2017-08-17 02:30:00,0.048574584,0.197635243776498,0.001253894932078,9.48,94.264,21.6688815190711,7.35866666666667,38.0093333333332,14.2153333333333,0.241333333333333,0,8.72,978.8,1,0,0,1,136,98.3,8.47,0
